"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"1991",133101,"WI0016",2,"baldwin public library","library","Yes","main branch, public library","Active","990 Maple St","Baldwin","WI",54002,NA,"St Croix",44.9655677,-92.3748002,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.023,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",976.8,0,976.8,1,976.8,12,11721.6,0,0,0,0,0,11721.6,0.67,7853.472,3868.13,7345,1,NA,NA,NA,NA,11721.6,1,7853.472,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",100,100,"served_not_gigabit","not_gigabit",7274,NA,32,"Town Distant","Town","benchmark met","under50"
"1992",133105,"WI0094",2,"ellsworth public library","library","Yes","main branch, public library","Active","312 W Main St","Ellsworth","WI",54011,5094,"Pierce",44.7322181,-92.4823811,"Congressional District 3","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.152,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",976.8,0,976.8,1,976.8,12,11721.6,0,0,0,0,0,11721.6,0.67,7853.472,3868.13,2880,1,NA,NA,NA,NA,11721.6,1,7853.472,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",100,100,"served_not_gigabit","not_gigabit",9014,NA,32,"Town Distant","Town","benchmark met","under50"
"1993",133105,"WI0094",2,"ellsworth public library","library","Yes","main branch, public library","Active","312 W Main St","Ellsworth","WI",54011,5094,"Pierce",44.7322181,-92.4823811,"Congressional District 3","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.153,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",976.8,0,976.8,1,976.8,12,11721.6,0,0,0,0,0,11721.6,0.67,7853.472,3868.13,2880,1,NA,NA,NA,NA,11721.6,1,7853.472,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",100,100,"served_not_gigabit","not_gigabit",9014,NA,32,"Town Distant","Town","benchmark met","under50"
"1994",133107,"WI0117",2,"glenwood city public library","library","Yes","main branch, public library","Active","127 Pine St","Glenwood City","WI",54013,NA,"St Croix",45.057597,-92.1712607,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.194,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",471.17,0,471.17,1,471.17,12,5654.04,40978,0,40978,0,0,5654.04,0.67,3788.2068,1865.83,2605,1,NA,NA,NA,NA,5654.04,1,3788.2068,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",50,50,"underserved","not_gigabit",2745,NA,43,"Rural Remote","Rural","benchmark not met","under50"
"1995",133107,"WI0117",2,"glenwood city public library","library","Yes","main branch, public library","Active","127 Pine St","Glenwood City","WI",54013,NA,"St Croix",45.057597,-92.1712607,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.195,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",826.52,826.52,0,1,0,12,0,0,0,0,0,0,0,0.67,0,0,2605,1,NA,NA,NA,NA,0,1,0,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",50,50,"underserved","not_gigabit",2745,NA,43,"Rural Remote","Rural","benchmark not met","under50"
"1996",133107,"WI0117",2,"glenwood city public library","library","Yes","main branch, public library","Active","127 Pine St","Glenwood City","WI",54013,NA,"St Croix",45.057597,-92.1712607,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299060793,2299060793.001,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Lit Fiber (with Special Construction)",100,"Mbps",100,"Mbps",0,0,0,1,0,12,0,40978,0,40978,1,40978,40978,0.67,27455.26,13522.74,2605,1,NA,"Lit Fiber","Special Construction",NA,40978,1,27455.26,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","No",100,100,"served_not_gigabit","not_gigabit",2745,NA,43,"Rural Remote","Rural","benchmark met","under50"
"1997",133111,"WI0127",2,"hammond community library","library","Yes","main branch, public library","Active","850 Davis St","Hammond","WI",54015,NA,"St Croix",44.9774613,-92.4358828,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.209,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",826.52,0,826.52,1,826.52,12,9918.24,0,0,0,0,0,9918.24,0.67,6645.2208,3273.02,2300,1,NA,NA,NA,NA,9918.24,1,6645.2208,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",50,50,"underserved","not_gigabit",3866,NA,32,"Town Distant","Town","benchmark not met","under50"
"1998",133112,"WI0137",2,"hudson public library","library","Yes","main branch, public library","Active","911 4th St","Hudson","WI",54016,NA,"St Croix",44.979539,-92.754429,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.225,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",976.8,0,976.8,1,976.8,12,11721.6,0,0,0,0,0,11721.6,0.67,7853.472,3868.13,19024,1,NA,NA,NA,NA,11721.6,1,7853.472,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",100,100,"served_not_gigabit","not_gigabit",34027,NA,31,"Town Fringe","Town","benchmark met","under50"
"1999",133114,"WI0223",2,"c.a. friday mem library","library","Yes","public library","Active","155 E 1st St","New Richmond","WI",54017,1801,"St Croix",45.1230293,-92.5364071,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.076,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",976.8,0,976.8,1,976.8,12,11721.6,0,0,0,0,0,11721.6,0.67,7853.472,3868.13,8500,1,NA,NA,NA,NA,11721.6,1,7853.472,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",100,100,"served_not_gigabit","not_gigabit",21916,NA,32,"Town Distant","Town","benchmark met","under50"
"2000",133118,"WI0265",2,"prescott public library","library","Yes","main branch, public library","Active","800 Borner St N","Prescott","WI",54021,2011,"Pierce",44.757835,-92.786394,"Congressional District 3","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.422,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1000,"Mbps",1000,"Mbps",1499,0,1499,1,1499,12,17988,0,0,0,0,0,17988,0.67,12051.96,5936.04,6556,1,NA,NA,NA,NA,17988,1,12051.96,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",7503,NA,31,"Town Fringe","Town","benchmark met","under50"
"2001",133119,"WI0279",2,"river falls public library","library","Yes","public library","Active","115 E Elm St","River Falls","WI",54022,2307,"Pierce",44.8586036,-92.6253106,"Congressional District 3","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.437,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1000,"Mbps",1000,"Mbps",1198.54,0,1198.54,1,1198.54,12,14382.48,0,0,0,0,0,14382.48,0.67,9636.2616,4746.22,36000,1,NA,NA,NA,NA,14382.48,1,9636.2616,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",22744,NA,32,"Town Distant","Town","benchmark met","under50"
"2002",133121,"WI0280",2,"hazel mackin community library","library","Yes","main branch, public library","Active","Po Box 88","Roberts","WI",54023,88,"St Croix",44.9838558,-92.5560301,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.212,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",826.52,0,826.52,1,826.52,12,9918.24,0,0,0,0,0,9918.24,0.67,6645.2208,3273.02,7260,1,NA,NA,NA,NA,9918.24,1,6645.2208,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",50,50,"underserved","not_gigabit",7859,NA,42,"Rural Distant","Rural","benchmark not met","under50"
"2003",133124,"WI0300",2,"somerset public library","library","Yes","main branch, public library","Active","208 Hud St","Somerset","WI",54025,9106,"St Croix",45.1241693,-92.676398,"Congressional District 7","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.474,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",826.52,0,826.52,1,826.52,12,9918.24,0,0,0,0,0,9918.24,0.67,6645.2208,3273.02,3500,1,NA,NA,NA,NA,9918.24,1,6645.2208,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",50,50,"underserved","not_gigabit",6344,NA,31,"Town Fringe","Town","benchmark not met","under50"
"2004",133126,"WI0375",2,"black creek village library","library","Yes","public library","Active","507 S Maple St","Black Creek","WI",54106,9304,"Outagamie",44.46825,-88.4501156,"Congressional District 8","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.043,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Mbps",20,"Mbps",636.33,0,636.33,1,636.33,12,7635.96,0,0,0,0,0,7635.96,0.67,5116.0932,2519.87,5650,1,NA,NA,NA,NA,7635.96,1,5116.0932,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",20,20,"unserved","not_gigabit",9503,NA,42,"Rural Distant","Rural","benchmark not met","under50"
"2005",133137,"WI0418",2,"gillett public library","library","Yes","public library","Active","200 E Main St","Gillett","WI",54124,9027,"Oconto",44.8903915,-88.3046652,"Congressional District 8","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.19,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Mbps",20,"Mbps",636.33,0,636.33,1,636.33,12,7635.96,0,0,0,0,0,7635.96,0.67,5116.0932,2519.87,3725,1,NA,NA,NA,NA,7635.96,1,5116.0932,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",20,20,"unserved","not_gigabit",3114,NA,42,"Rural Distant","Rural","benchmark not met","under50"
"2006",133141,"WI0146",2,"kaukauna public library","library","Yes","main branch, public library","Active","111 Main Ave","Kaukauna","WI",54130,2436,"Outagamie",44.2794371,-88.2707279,"Congressional District 8","Urban",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.251,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",746.56,0,746.56,1,746.56,12,8958.72,0,0,0,0,0,8958.72,0.67,6002.3424,2956.38,10500,1,NA,NA,NA,NA,8958.72,1,6002.3424,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",50,50,"underserved","not_gigabit",24255,NA,22,"Suburban Midsize","Suburban","benchmark not met","under50"
"2007",133153,"WI0230",2,"farnsworth public library","library","Yes","public library","Active","715 Main St","Oconto","WI",54153,1724,"Oconto",44.889194,-87.872836,"Congressional District 8","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.17,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",746.56,0,746.56,1,746.56,12,8958.72,0,0,0,0,0,8958.72,0.67,6002.3424,2956.38,11000,1,NA,NA,NA,NA,8958.72,1,6002.3424,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",50,50,"underserved","not_gigabit",9165,NA,32,"Town Distant","Town","benchmark not met","under50"
"2008",133160,"WI0289",2,"muehl-seymour public library","library","Yes","public library","Active","436 N Main St","Seymour","WI",54165,1021,"Outagamie",44.515827,-88.3295758,"Congressional District 8","Rural",NA,NA,NA,NA,199528,"Teach Wisconsin","consortium","Po Box 7844, 101 East Wilson Street, 8th. Floor","Madison","WI",53702,"Congressional District 2",2022,221000367,2299000205,2299000205.337,"In-Window","Committed","Funded","FCDL Issued","Wisconsin Bell, Inc.",143001856,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",770.43,0,770.43,1,770.43,12,9245.16,0,0,0,0,0,9245.16,0.67,6194.2572,3050.9,6688,1,NA,NA,NA,NA,9245.16,1,6194.2572,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",100,100,"served_not_gigabit","not_gigabit",8590,NA,31,"Town Fringe","Town","benchmark met","under50"
