"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"171",172444,"CA0137",2,"santa rosa central library","library","No","main branch, public library","Active","211 E St","Santa Rosa","CA",95404,NA,NA,38.441216,-122.7106191,"Congressional District 5","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",492980,NA,12,"City Midsize","City","benchmark not met","over50"
"172",182454,"CA0110",2,"norman f. feldheym central library","library","No","main branch, public library","Active","555 W 6th St","San Bernardino","CA",92410,3001,"San Bernardino",34.109583,-117.295221,"Congressional District 31","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,64000,NA,NA,NA,NA,NA,488.67,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",217946,NA,12,"City Midsize","City","benchmark not met","over50"
"173",210144,"CA0201",1,"calabasas public library","library","Yes","main branch, public library","Active","23975 Park Sorrento","Calabasas","CA",91302,4015,NA,34.152772,-118.6483351,"Congressional District 33","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,27000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",24193,NA,21,"Suburban Large","Suburban","benchmark not met","under50"
"174",212575,"CA0036",7,"cameron park branch library","library","No","public library","Active","2500 Country Club Dr","Cameron Park","CA",95682,7717,NA,38.6599955,-121.0057152,"Congressional District 4","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,12528,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",193227,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"175",125675,"PA0215",2,"bosler memorial library","library","Yes","main branch, public library","Active","158 W High St","Carlisle","PA",17013,2988,"Cumberland",40.2015629,-77.193362,"Congressional District 11","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029516,2299047755,2299047755.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",4232.35,0,4232.35,1,4232.35,12,50788.2,0,0,0,0,0,50788.2,0.65,33012.33,17775.87,53093,NA,NA,NA,NA,NA,321.44,158,208.938797468354,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",53325,NA,13,"City Small","City","benchmark met","over50"
"176",141463,"TX0308",2,"boerne public library","library","Yes","main branch, public library","Active","451 Noth Main St","Boerne","TX",78006,2091,"Kendall",29.798153,-98.731547,"Congressional District 21","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,30250,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",26866,NA,31,"Town Fringe","Town","benchmark met","under50"
"177",141468,"TX0383",2,"charlotte public library","library","Yes",NA,"Active","77 Yule St","Charlotte","TX",78011,NA,"Atascosa",28.839413,-98.717727,"Congressional District 28","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,NA,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",4198,NA,42,"Rural Distant","Rural","benchmark met","under50"
"178",141470,"TX0441",2,"comfort public library","library","Yes","main branch, public library","Active","701 High Street","Comfort","TX",78013,536,"Kendall",29.9668329,-98.9078704,"Congressional District 21","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,9600,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",15796,NA,32,"Town Distant","Town","benchmark met","under50"
"179",141498,"TX0238",2,"poteet public library","library","Yes","public library","Active","126 S. 5th Street","Poteet","TX",78065,380,"Atascosa",29.0364965,-98.5744745,"Congressional District 28","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,5000,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",7757,NA,32,"Town Distant","Town","benchmark met","under50"
"180",141520,"TX0419",2,"tye preston memorial library","library","Yes","main branch, public library","Active","16311 South Access Road","Canyon Lake","TX",78133,NA,"Comal",29.86602,-98.190522,"Congressional District 21","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,18000,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",30834,NA,42,"Rural Distant","Rural","benchmark met","under50"
"181",141528,"TX0376",2,"universal city public library","library","Yes","public library","Active","100 Northview Dr","Universal City","TX",78148,4150,"Bexar",29.549834,-98.297047,"Congressional District 28","Urban",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,10178,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",20890,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"182",141531,"TX0272",2,"schertz public library","library","Yes","public library","Active","798 Schertz Pkwy","Schertz","TX",78154,1911,"Guadalupe",29.5608034,-98.2662977,"Congressional District 15","Urban",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,30200,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",116923,NA,21,"Suburban Large","Suburban","benchmark met","over50"
"183",141533,"TX0274",2,"seguin public library","library","Yes","academic, bookmobile, kiosk, main branch, new construction library, public library, research","Active","313 W Nolte St","Seguin","TX",78155,6042,"Guadalupe",29.566913,-97.967669,"Congressional District 15","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,43339,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",43391,NA,31,"Town Fringe","Town","benchmark met","under50"
"184",141537,"TX0391",2,"mammen family public library","library","Yes","public library","Active","131 Bulverde Crossing Rd","Bulverde","TX",78163,NA,"Comal",29.794415,-98.421969,"Congressional District 21","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,19700,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",34910,NA,41,"Rural Fringe","Rural","benchmark met","under50"
"185",141758,"TX0311",2,"el progreso memorial library","library","Yes","main branch, public library","Active","301 W. Main St.","Uvalde","TX",78801,5235,"Uvalde",29.207261,-99.790738,"Congressional District 23","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,35000,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",21426,NA,33,"Town Remote","Town","benchmark met","under50"
"186",16068934,"TX0199",3,"new braunfels public library westside branch","library","No","public library","Active","2932 Interstate 35 Frontage Rd","New Braunfels","TX",78130,NA,"Comal",29.6801117,-98.1475374,"Congressional District 35","Urban",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,9000,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",90309,NA,13,"City Small","City","benchmark met","over50"
"187",17018221,"TX0199",2,"new braunfels public library","library","No","main branch, public library","Active","700 Common St","New Braunfels","TX",78130,NA,"Comal",29.7130354,-98.1125179,"Congressional District 35","Urban",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,9000,NA,NA,NA,NA,NA,53.57,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",90309,NA,13,"City Small","City","benchmark met","over50"
"188",17018976,"TX0199",4,"new braunfels riomobile","library","No","public library","Active","700 E Commone Street","New Braunfels","TX",78130,NA,"Comal",29.7130354,-98.1125179,"Congressional District 35","Rural",NA,NA,NA,NA,17015391,"Esc Region 20 Fiber Consortium","consortium","1314 Hines Street","San Antonio","TX",78208,"Congressional District 35",2022,221035807,2299053117,2299053117.001,"In-Window","Committed","Funded","FCDL Issued","Zayo Group, LLC",143023855,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1000,0,1000,3,3000,12,36000,0,0,0,0,0,36000,0.74,26640,9360,500,NA,NA,NA,NA,NA,53.58,672,39.6428571428571,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",90309,NA,13,"City Small","City","benchmark met","over50"
