"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","original_allocation","qty_allocation","ros_square_footage","tribal_type","ros_physical_address_2","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","count_ros","cat1_discount_by_ros_estimated","POPU_LSA","LOCALE","LOCALE_DESCR","LOCALE_TOP_LEVEL_DESCR","download_speed_mbps","upload_speed_mbps","fcc_speed_benchmark","pop_category","symmetrical_gig","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","how_many_rows_per_lib","how_many_rows_per_lib_2","how_many_rows_per_lib_3","function_rank","how_many_rows_per_lib_4"
"387",17006763,"NY0761",7,"yonkers public library main branch","library","No","main branch, public library","Active","One Larkin Plaza","Yonkers","NY",10701,"NA","Westchester","40.93517","-73.90073","Congressional District 16","Urban","NA","NA","NA","NA",123702,"Yonkers Public Library","library system","One Larkin Plaza","Yonkers","NY",10701,"Congressional District 16",2022,221002174,2299043804,2299043804.001,"In-Window","Committed","Funded","FCDL Issued","Cablevision Lightpath",143000072,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1275","0","1275","1","1275","12","15300","0","0","0","0","0","15300","0.9","13770","1530","5100","1","70410","NA","NA","NA","NA",3,"4590",195976,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"388",17006763,"NY0761",7,"yonkers public library main branch","library","No","main branch, public library","Active","One Larkin Plaza","Yonkers","NY",10701,"NA","Westchester","40.93517","-73.90073","Congressional District 16","Urban","NA","NA","NA","NA",17020305,"Westchester Library System Consortium","consortium","570 Taxter Road, Suite 400","Elmsford","NY",10523,"Congressional District 17",2022,221002167,2299045211,2299045211.002,"In-Window","Committed","Funded","FCDL Issued","Crown Castle Fiber LLC",143005274,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","797","0","797","34","27098","12","325176","0","0","0","0","0","325176","0.51","165839.76","159336.24","9564","1","70410","NA","NA","NA","NA",34,"4877.64",195976,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"389",17006835,"NJ0256",2,"clifton public library","library","No","main branch, public library","Active","292 Piaget Ave","Clifton","NJ",7011,"2521","Passaic","40.8807939","-74.1468795","Congressional District 9","Urban","NA","NA","NA","NA",151702,"Pals Plus","consortium","292 Piaget Avenue","Clifton","NJ",7011,"Congressional District 9",2022,221029105,2299041683,2299041683.001,"In-Window","Committed","Funded","FCDL Issued","Verizon New Jersey Inc",143001362,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","600","0","600","1","600","3","1800","0","0","0","0","0","1800","0.8","1440","360","NA","1","38000","NA","NA","NA","NA",1,"1440",84136,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"390",17006835,"NJ0256",2,"clifton public library","library","No","main branch, public library","Active","292 Piaget Ave","Clifton","NJ",7011,"2521","Passaic","40.8807939","-74.1468795","Congressional District 9","Urban","NA","NA","NA","NA",151702,"Pals Plus","consortium","292 Piaget Avenue","Clifton","NJ",7011,"Congressional District 9",2022,221029223,2299042152,2299042152.001,"In-Window","Committed","Funded","FCDL Issued","Verizon New Jersey Inc",143001362,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","480","0","480","1","480","9","4320","0","0","0","0","0","4320","0.8","3456","864","4800","1","38000","NA","NA","NA","NA",1,"3456",84136,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"391",17007153,"IL0280",2,"augusta branch library","library","No","main branch, public library","Active","202 Center St","Augusta","IL",62311,"NA","Hancock","40.2304776","-90.9498388","Congressional District 18","Rural","NA","NA","NA","NA",136512,"Greater West Central Pub Lib","library system","202 Center St","Augusta","IL",62311,"Congressional District 18",2022,221018403,2299023667,2299023667.001,"In-Window","Committed","Funded","FCDL Issued","Adams TelSystems, Inc.",143003944,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps","54.95","0","54.95","1","54.95","12","659.4","0","0","0","0","0","659.4","0.8","527.52","131.88","NA","1","3392","NA","NA","NA","NA",1,"527.52",4731,"43","Rural Remote","Rural",100,100,"bandwidth target met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"392",17007153,"IL0280",2,"augusta branch library","library","No","main branch, public library","Active","202 Center St","Augusta","IL",62311,"NA","Hancock","40.2304776","-90.9498388","Congressional District 18","Rural","NA","NA","NA","NA",136512,"Greater West Central Pub Lib","library system","202 Center St","Augusta","IL",62311,"Congressional District 18",2022,221018403,2299023667,2299023667.002,"In-Window","Committed","Funded","FCDL Issued","Adams TelSystems, Inc.",143003944,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps","5","0","5","1","5","12","60","0","0","0","0","0","60","0.8","48","12","NA","1","3392","NA","NA","NA","NA",1,"48",4731,"43","Rural Remote","Rural",100,100,"bandwidth target met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"393",17007163,"AR0021",2,"pope county main library","library","No","main branch, public library","Active","116 E 3rd St","Russellville","AR",72801,"5107","Pope","35.275757","-93.132747","Congressional District 3","Urban","NA","NA","NA","NA",139689,"County Of Pope","library system","100 West Main Street","Russellville","AR",72801,"Congressional District 3",2022,221025288,2299036351,2299036351.001,"In-Window","Committed","Funded","FCDL Issued","E. Ritter Communications Holdings, LLC.",143030009,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",500,"Mbps",1,"Gbps","300","0","300","1","300","12","3600","0","0","0","0","0","3600","0.8","2880","720","3600","1","13161","NA","Pope County Library System","NA","NA",1,"2880",64072,"33","Town Remote","Town",1000,500,"bandwidth target met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"394",17007163,"AR0021",2,"pope county main library","library","No","main branch, public library","Active","116 E 3rd St","Russellville","AR",72801,"5107","Pope","35.275757","-93.132747","Congressional District 3","Urban","NA","NA","NA","NA",139689,"County Of Pope","library system","100 West Main Street","Russellville","AR",72801,"Congressional District 3",2022,221030411,2299043782,2299043782.001,"In-Window","Committed","Funded","FCDL Issued","E. Ritter Communications Holdings, LLC.",143030009,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",500,"Mbps",1,"Gbps","300","0","300","1","300","11","3300","0","0","0","0","0","3300","0.8","2640","660","3600","1","13161","NA","Pope County Library System","NA","NA",1,"2640",64072,"33","Town Remote","Town",1000,500,"bandwidth target met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"395",17011193,"CO0085",2,"montrose regional library main branch","library","No","main branch, public library","Active","320 S 2nd St","Montrose","CO",81401,"4274","Montrose","38.4772548","-107.8748875","Congressional District 3","Rural","NA","NA","NA","NA",142429,"Montrose Library District","library system","320 South Second Street","Montrose","CO",81401,"Congressional District 3",2022,221039080,2299058596,2299058596.001,"In-Window","Committed","Funded","FCDL Issued","Clear Networx LLC",143037219,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","600","0","600","1","600","12","7200","0","0","0","0","0","7200","0.7","5040","2160","7200","1","27000","NA","NA","NA","NA",1,"5040",42071,"33","Town Remote","Town",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",6,2,2,1,2
"396",17011193,"CO0085",2,"montrose regional library main branch","library","No","main branch, public library","Active","320 S 2nd St","Montrose","CO",81401,"4274","Montrose","38.4772548","-107.8748875","Congressional District 3","Rural","NA","NA","NA","NA",142429,"Montrose Library District","library system","320 South Second Street","Montrose","CO",81401,"Congressional District 3",2022,221039080,2299058665,2299058665.001,"In-Window","Committed","Funded","FCDL Issued","DMEA Utilities Services, LLC",143049602,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","369.94","0","369.94","1","369.94","12","4439.28","0","0","0","0","0","4439.28","0.7","3107.496","1331.78","4439.28","1","27000","NA","NA","NA","NA",1,"3107.496",42071,"33","Town Remote","Town",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",6,2,2,1,2
"397",17013933,"KY0018",9,"alexandria branch library","library","No","public library","Active","8333 Alexandria Pike","Alexandria","KY",41001,"1277","Campbell","38.951272","-84.394165","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.001,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","400","0","400","1","400","12","4800","0","0","0","0","0","4800","0.8","3840","960","1200","1","3000","NA","NA","NA","NA",4,"960",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"398",17013933,"KY0018",9,"alexandria branch library","library","No","public library","Active","8333 Alexandria Pike","Alexandria","KY",41001,"1277","Campbell","38.951272","-84.394165","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.002,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","600","0","600","1","600","12","7200","0","0","0","0","0","7200","0.8","5760","1440","1800","1","3000","NA","NA","NA","NA",4,"1440",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"399",17018293,"VA0064",13,"montclair community library","library","No","public library","Active","5049 Waterway Drive","Dumfries","VA",22025,"NA","Prince William","38.610701","-77.357772","Congressional District 1","Urban","NA","NA","NA","NA",126430,"Prince William County Library Department","library system","13083 Chinn Park Drive","Woodbridge","VA",22192,"Congressional District 11",2022,221001384,2299026013,2299026013.001,"In-Window","Committed","Funded","FCDL Issued","Cox Virginia Telcom, LLC",143000013,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","2860.05","0","2860.05","1","2860.05","8","22880.4","250","0","250","1","250","23130.4","0.6","13878.24","9252.16","NA","0.08","20803","NA","NA","NA","NA",12,"1156.52",513915,"21","Suburban Large","Suburban",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"400",17018293,"VA0064",13,"montclair community library","library","No","public library","Active","5049 Waterway Drive","Dumfries","VA",22025,"NA","Prince William","38.610701","-77.357772","Congressional District 1","Urban","NA","NA","NA","NA",126430,"Prince William County Library Department","library system","13083 Chinn Park Drive","Woodbridge","VA",22192,"Congressional District 11",2022,221001384,2299043833,2299043833.001,"In-Window","Committed","Funded","FCDL Issued","Cogent Communications, Inc.",143025258,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1300","0","1300","1","1300","4","5200","0","0","0","1","0","5200","0.6","3120","2080","541.67","0.083","20803","NA","NA","NA","NA",12,"260",513915,"21","Suburban Large","Suburban",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"401",17018294,"VA0064",12,"haymarket gainesville community library","library","No","public library","Active","14870 Lightner Road","Haymarket","VA",20169,"NA","Prince William","38.836645","-77.632468","Congressional District 10","Urban","NA","NA","NA","NA",126430,"Prince William County Library Department","library system","13083 Chinn Park Drive","Woodbridge","VA",22192,"Congressional District 11",2022,221001384,2299026013,2299026013.001,"In-Window","Committed","Funded","FCDL Issued","Cox Virginia Telcom, LLC",143000013,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","2860.05","0","2860.05","1","2860.05","8","22880.4","250","0","250","1","250","23130.4","0.6","13878.24","9252.16","NA","0.08","21734","NA","NA","NA","NA",12,"1156.52",513915,"21","Suburban Large","Suburban",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"402",17018294,"VA0064",12,"haymarket gainesville community library","library","No","public library","Active","14870 Lightner Road","Haymarket","VA",20169,"NA","Prince William","38.836645","-77.632468","Congressional District 10","Urban","NA","NA","NA","NA",126430,"Prince William County Library Department","library system","13083 Chinn Park Drive","Woodbridge","VA",22192,"Congressional District 11",2022,221001384,2299043833,2299043833.001,"In-Window","Committed","Funded","FCDL Issued","Cogent Communications, Inc.",143025258,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1300","0","1300","1","1300","4","5200","0","0","0","1","0","5200","0.6","3120","2080","541.67","0.083","21734","NA","NA","NA","NA",12,"260",513915,"21","Suburban Large","Suburban",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
